business_id,categories,cat,name
O2SQOSkXLsWTSQtKmo7nGQ,"Restaurants, Mexican",Mexican,El Portal Restaurant
O3fzOdRgcd5UFjymimyJjQ,"Fast Food, Ice Cream & Frozen Yogurt, Food, Restaurants",Fast Food,Dairy Queen
O3PiNOj1vv5dCCywdw3_og,"Chinese, Fast Food, Restaurants",Chinese,Panda Express
O3swSW2vRXaPrfe0G00ngw,"Breakfast & Brunch, American (Traditional), Diners, Restaurants",American,Denny's
O4kYogia0fbF85pCX10XiA,"Food, Poke, Restaurants, Sushi Bars, Hawaiian",Hawaiian,Koi Poke - Arcadia
o5ftMib2dp12c2vqgA5LUg,"Restaurants, Nightlife, American (Traditional), Sandwiches, Barbeque, Bars, Sports Bars",Sports Bar,Dillon's KC Barbeque
o60ONA3T9gzCX6_8LjWB8w,"Restaurants, Hot Dogs, Mexican, Tacos",Mexican,Emilio's Tacos & Hotdogs
o6G4oW_FnL1pgC7fu4TDiQ,"Sandwiches, Fast Food, Delis, Restaurants",Sandwiches,Schlotzsky's
O6obMXRKCnLMygvm2fSp0w,"Cocktail Bars, Restaurants, American (Traditional), Bars, Sports Bars, Nightlife",Sports Bar,Brick & Barley
o6s39LHk5pxz9KM9ySgHjA,"Fast Food, Restaurants, Food, Coffee & Tea, Burgers",Burgers,McDonald's
o7QpLwjQQs4qDX6TCd50Ig,"Juice Bars & Smoothies, Food, Restaurants, Salad, Vegetarian",Juice Bars,Salad and Go
O7ZvoH_ONGNKbXvHDSZlwg,"Restaurants, Sushi Bars, Mexican, Nightlife, Bars, Karaoke, Seafood",Mexican,Mariscos El TiburÃƒÂ³n
O8sBSjxL8hQbA41lKtcoJg,"Donuts, Food, Restaurants, Breakfast & Brunch",Breakfast N Brunch,BoSa Donuts
o99gqWaotoeQKe0dXin-mg,"Restaurants, Irish Pub, Nightlife, Bars, Pubs, Irish",Irish,O'Connor's Pub
O9gFYCf_BU56KhLByawYWg,"Pizza, Restaurants",Italian,Pizza Patron
Oa36vjcNukdm7xXcLZ6IPQ,"Restaurants, Fast Food, Burgers",Burgers,Wendy's
OASX1Yrgq_7R1PsYpixRcw,"Pizza, Sandwiches, Chicken Wings, Restaurants, Italian",Sandwiches,Venezia's New York Style Pizzeria
oBWcHgBk7qVj33LUdQa-rg,"Restaurants, Fast Food, Burgers",Burgers,In-N-Out Burger
ocBcfqDqY7KMib-lRx2wng,"Restaurants, Chicken Wings, Sandwiches, Pizza",Sandwiches,Domino's Pizza
oD-C0IhodDOtWWOiNm2txA,"Specialty Food, Art Classes, Sandwiches, Education, Restaurants, Fruits & Veggies, Arts & Entertainment, Venues & Event Spaces, Event Planning & Services, Breakfast & Brunch, Farms, Wedding Planning, Food, American (Traditional)",Sandwiches,The Farm At South Mountain
OD09pm-MzynigAvD5KoGPA,"Mexican, Restaurants",Mexican,Maskadores Taco Shop
oDkdAandDAIQsA2mjlTB4Q,"Chicken Wings, Fast Food, Restaurants, Chicken Shop",Fast Food,KFC
odlM0YsqEuZ_3kW44A4h_w,"Mexican, Caterers, Cocktail Bars, Restaurants, Event Planning & Services, Latin American, Nightlife, Bars",Mexican,Casa Corazon Restaurant
OdViVhR2ayppzkN2WtIScw,"Restaurants, Burgers, Fast Food",Burgers,In-N-Out Burger
OeQUmob9q5sbEixK2-Tozw,"Restaurants, Hotels & Travel, Burgers, Pubs, Breweries, Airports, American (Traditional), Bars, American (New), Nightlife, Food",American,Four Peaks Brewing Company
oFHvr1cAktvU-bQgrl4aPw,"Nightlife, American (New), Restaurants, Vegan, Coffee & Tea, Cafes, Cocktail Bars, Vegetarian, Bars, Bakeries, Food",Cafes,The Coronado PHX
oGASRzKGpuiP12ilQH_nKg,"Restaurants, Beer Bar, Food, Bars, German, Sandwiches, Wine Bars, Nightlife, Desserts",Sandwiches,Haus Murphy's
OgJ0KxwJcJ9R5bUK0ixCbg,"Bakeries, American (New), Nightlife, Bars, Coffee & Tea, Restaurants, Breakfast & Brunch, Food",American,Lux Central
OGRB__fguKfGpPdH7FvBDA,"Nightlife, Restaurants, Bars, Pubs, British",British,The Rose and Crown
ogW-9p7lcXQYTPymXy9KXw,"Food, Restaurants, Bakeries, Tea Rooms, Breakfast & Brunch, Coffee & Tea",Coffee N Tea,Songbird Coffee & Tea House
Oh1s-LpxUF9HswZ0zhGPPA,"Coffee & Tea, Food, Burgers, Fast Food, Restaurants",Burgers,McDonald's
OH3baEaklANPe1farAKgRg,"Restaurants, Fast Food, Coffee & Tea, Burgers, Food",Burgers,McDonald's
ohDvHtWVpCJ_6b1UrjGRPg,"Music Venues, Restaurants, Nightlife, Bars, Lounges, Arts & Entertainment, American (New)",American,The Lounge
oi6mahpAmEuikfihFVDmCw,"Restaurants, American (Traditional), Burgers, Breakfast & Brunch",American,Biscuits
ojdcDvzNAZj6n7a5mQMuxw,"Restaurants, Szechuan, Hot Pot, Chinese",Chinese,Tang Garden
ojGCRzEym2W3tSTo69fhxA,"American (New), Breakfast & Brunch, American (Traditional), Restaurants",American,The Rogue Tomato
OKhn76bvFP7fQWiFAvmZ3Q,"Fast Food, Food, Burgers, Coffee & Tea, Restaurants",Burgers,McDonald's
OkqWYzkPYcBrsvjiCJQjWw,"Restaurants, Mexican, Food Stands",Mexican,La Parilla Villa Catering
okX1jSK4-4uPdglVFNYhSw,"Tex-Mex, Fast Food, Mexican, Restaurants",Mexican,Taco Bell
oL-TGyXWfpgr2YR0uTc0Zg,"Food, Sandwiches, Restaurants, Soup, Salad",Sandwiches,Panera Bread
OLqtlmCXMxYBoaz4XOSovA,"Fast Food, Restaurants",Fast Food,Dairy Queen Grill & Chill
oM_iooopkwnS7XnVS5kqlQ,"Restaurants, Sandwiches, Greek, Burgers",Sandwiches,Jay's Gyro's
oMBNvB6tHlwW3UwGBYqljw,"Japanese, Asian Fusion, Food, Sushi Bars, Desserts, Restaurants",Japanese,Blue Fin
omU26JKzbqXhugm0O2U1mA,"American (Traditional), Breakfast & Brunch, Sandwiches, Cafes, Restaurants",Cafes,First Watch
OMV-pNZWEh9BkoYB2KNNVA,"Chicken Wings, Restaurants, Buffets, Pizza",Italian,Peter Piper Pizza
OMxgLbrSCEU12265nz9JVA,"Delis, Restaurants, Sandwiches",Sandwiches,Goodcents Deli Fresh Subs
onhURB5hb6tKukQNPcBADw,"Burgers, Fast Food, Restaurants",Burgers,Wendy's
OnLlTiUpFRRNOmqKkDUnRw,"Sandwiches, Italian, Restaurants, Pizza",Sandwiches,Submarinos Pizzeria
onqVz9FhdZCCwCMrnxd7Sw,"Fast Food, Sandwiches, Restaurants",Sandwiches,Subway
ONyDFp4eO9T_igeM2wdiMQ,"American (Traditional), Restaurants, Bars, Nightlife, Sports Bars, Sandwiches, Pubs",Sports Bar,Casey Jones Grill
oo-kGk1BEWpuDvSE4gfmgQ,"Pizza, Comfort Food, Restaurants, American (Traditional)",American,Doughbird
OoKNxTMu5YAaNgQKQ4SrzA,"Vegetarian, Gluten-Free, Restaurants, Vegan",Vegan,Desert Roots Kitchen
OoYwJANV9zD-_OA4Atu-gg,"Restaurants, Food, Soup, Noodles, Specialty Food, Japanese, Ramen, Ethnic Food",Japanese,Republic Ramen + Noodles
OPFoX64eLMA9QZDjOLLVQg,"Mexican, Restaurants",Mexican,Regio's Mexican Food
ophXaBTA3IwZMfsPsaB6Xw,"Mexican, Tex-Mex, Fast Food, Restaurants",Mexican,Taco Bell
opKWjqkJH2_cq_9t3r1RSw,"Restaurants, Sandwiches, Delis, Fast Food",Sandwiches,Quiznos
oq3_SSdu6ivLRjlZ4utOVg,"Restaurants, Mexican",Mexican,La Carreta De Lily
oqEFEEKsESYuCjhDzrCuEg,"American (New), American (Traditional), Restaurants",American,Great American Grill
OQggqcQglU-lHY3rY-8Lhw,"Nightlife, Breweries, American (New), Pubs, Food, Restaurants, Bars, Gastropubs",American,Mother Bunch Brewing
orGCyrtYZl9JOV5XIgxJEg,"Coffee & Tea, Fast Food, Food, Restaurants, Burgers",Burgers,McDonald's
ortVZ6ZUTK7CR41B7AwtXQ,"Food, Fast Food, Ice Cream & Frozen Yogurt, Restaurants",Fast Food,Dairy Queen
orypdwCu2oSEJv3YNTSAhw,"Restaurants, Salad, Barbeque, Caterers, Sandwiches, Event Planning & Services",Sandwiches,Pork on a Fork
oryS4vX0xkKC4tOekgowDQ,"Restaurants, Italian",Italian,The Old Spaghetti Factory
osDf5vkpammUvYca4P5z2g,"Restaurants, Fast Food, Mexican, Tex-Mex",Mexican,Taco Bell
oSpCbTguOIcpi-kg6xstUg,"Delis, Food, Convenience Stores, Seafood Markets, Specialty Food, Restaurants, Gas Stations, Beer, Wine & Spirits, Grocery, Automotive",Seafood,Safeway Food & Drug
oU2cHZU5Nm_kD7ro_kg4AA,"Chicken Wings, Fast Food, Restaurants, Chicken Shop",Fast Food,KFC
OU5RFlwAoNaG32P-ZTlgYQ,"Fast Food, Mexican, Restaurants",Mexican,El Pollo Loco
Ou86-U4_LyA7Hni0yJQfzA,"American (Traditional), Burgers, Restaurants, Breakfast & Brunch, American (New)",American,IHOP
OugQjN04sQNahWzYEdTExQ,"Restaurants, Food, Cheese Shops, Sandwiches, Specialty Food, Delis",Sandwiches,Cheese N Stuff
oUJXPurI_LFTZhRCZcRNcg,"Fast Food, Juice Bars & Smoothies, Bubble Tea, Restaurants, Food, Coffee & Tea",Coffee N Tea,Zero Degrees
OuRmSRMJMgbKWkB0IcUveA,"Burgers, Fast Food, Restaurants",Burgers,Burger King
OUSHMxGGyGXpah3qVPyBdw,"Burgers, Fast Food, Restaurants, American (Traditional)",American,Whataburger
OVb3wbv59wTcd0pQrXBZXw,"Cafes, Chocolatiers & Shops, Cupcakes, Food, Restaurants, Coffee & Tea, Specialty Food",Cafes,Rayners UK Cafe
OvG9pbudLhmLkjrttGvhAQ,"Fast Food, Delis, Restaurants, Sandwiches",Sandwiches,Firehouse Subs
oVJoGIPWFPrWZG1XcSYVow,"Food, Restaurants, Ethnic Food, Imported Food, Specialty Food, Mexican",Mexican,Molly's Tamales
oVmk03sRsExksDLkhIezHw,"Breakfast & Brunch, Sports Bars, Restaurants, Diners, Nightlife, Lounges, Bars",Sports Bar,Bobby D's Restaurant & Lounge
oWM1ZEsqgJYMgvLbWUwuaw,"Massage, Medical Spas, Health & Medical, Restaurants, Szechuan, Chinese, Beauty & Spas, Massage Therapy",Chinese,SpaMassage For You
OWMCp8jmbjouogxcKarQFg,"Restaurants, Mexican",Mexican,Filiberto's Mexican Food
oWxiT2PasutHFyZp8Yh2mA,"Restaurants, Mexican",Mexican,Salazar Bros Mexican Food
OwZM33ZI8LZVknaLICWIhw,"Middle Eastern, Afghan, Persian/Iranian, Mediterranean, Restaurants",Mediterranean,ZK Grill
OX0T9dWI8b7meu-ljTo22A,"Restaurants, Armenian, Burgers, Chicken Wings, Sandwiches, Chinese, American (New), American (Traditional), Pizza",Chinese,Long Wong's
oX7lSVsg4j7-SrSZVGWVnA,"Italian, Restaurants",Italian,Babbo Italian Eatery
oxHmTO6MwNPs524_-J-FRQ,"Cafes, Sandwiches, Bagels, Coffee & Tea, Restaurants, Breakfast & Brunch, Food",Cafes,1865 Coffee
oXIYs7rxT-bdgpeYzBfrzA,"Mexican, Restaurants",Mexican,Caramba Mexican Food
OXSVjoMQflcB1xRb6T7eFA,"Coffee & Tea, Burgers, Food, Fast Food, Restaurants",Burgers,McDonald's
OyUfEt9E5LuGg66_ciGVwg,"Fast Food, Coffee & Tea, Burgers, Restaurants, Food",Burgers,McDonald's
oz3qUheIcLrafydpAEK8AQ,"Burgers, Restaurants, Fast Food",Burgers,Wendy's
oz8s1Vzm2hN5ZO6kybCfWw,"Caribbean, Restaurants",Caribbean,CoolVybz Jamaican Restaurant
oZcbn7ENit23xbCsyu9xbA,"Japanese, Seafood Markets, Food, Sushi Bars, Specialty Food, Restaurants",Seafood,Yasu Sushi Bistro
Ozf92eEJSwwb3LbO50cvag,"Chinese, Asian Fusion, Restaurants",Chinese,Dao Kitchen #2 Asian Bistro
oZfNL6ZFdITqfwJzcE-LyA,"Chinese, Restaurants",Chinese,Canton Wong #8
OZqAZkjhV_nyHsbnKaD1WQ,"Nightlife, Restaurants, Bars, Seafood, Mediterranean, Italian, Wine Bars",Mediterranean,Christo's Ristorante
p_-fGCrpUQZXSO6sGAs6Tg,"Cheesesteaks, Restaurants, Fast Food, Hot Dogs, Greek, Middle Eastern",Greek,Gyros on Central
p_V8gH43zZx0Gh_EA__hdg,"Donuts, Restaurants, Food, Coffee & Tea, Sandwiches",Sandwiches,Bosa Donuts
P0k48-YlKuxskB7ys2Ir0A,"Chinese, Restaurants",Chinese,Rice To You
P2GBKrx7dJg3xeGtuU2K-A,"Seafood Markets, Food, American (Traditional), Specialty Food, Venues & Event Spaces, Event Planning & Services, Seafood, Sushi Bars, Restaurants",American,Bluewater Grill
p2OOk46G_AOO0nCWl-eVlg,"Gluten-Free, Chinese, Fast Food, Restaurants, Asian Fusion",Chinese,Pei Wei
p3lATlh-DKgGMZyzMfp-Ng,"Restaurants, Hot Dogs, American (Traditional), Burgers",American,Smashburger
P3ufH0wm0jvulnrinDpaAA,"American (Traditional), Bars, Sports Bars, Nightlife, Restaurants, Chicken Wings",Sports Bar,Buffalo Wild Wings
p4YvOzp42g3JzlXJny8F0g,"Restaurants, Mexican",Mexican,Pepe's Taco Villa
P5VtqamycWfDkS2_v-qU_Q,"Food, Bars, Restaurants, Sandwiches, Beer, Wine & Spirits, Nightlife, Wine Bars, Coffee & Tea, Cocktail Bars",Sandwiches,Pitchforks & Corks
P6c0lV9DeJ6ofntpTWyqhA,"Mexican, Restaurants",Mexican,Casa Reynoso
p6FPcgLymnpk_gAyQuW_Mw,"Financial Services, Check Cashing/Pay-day Loans, Convenience Stores, Food, Restaurants, Mexican, Currency Exchange",Mexican,El Paisano Market and Laila Check Cashing
P7j_K9baGxWPlInbjn0OOg,"Bars, Nightlife, Food, Juice Bars & Smoothies, Salad, Beer, Wine & Spirits, Mediterranean, Wine Bars, Middle Eastern, Restaurants",Mediterranean,Pita Bistro
P7qYTvWR9X_CBn4vVvuTpA,"Persian/Iranian, Vegetarian, Mediterranean, Restaurants",Mediterranean,Persian Garden Cafe
p8H_WsH1SltPmo0-c67gFQ,"Burgers, Restaurants",Burgers,Smashburger
P8IsTiHq5Hesa6UPL604ww,"Breakfast & Brunch, Restaurants, Mexican",Mexican,Los Taquitos
P9KhwXBuHkJEif6TTJsGuQ,"Ice Cream & Frozen Yogurt, Acai Bowls, Restaurants, Gluten-Free, Juice Bars & Smoothies, Food",Juice Bars,Nekter Juice Bar
p9v9Sl2g_ibaajWvO0NjkQ,"American (Traditional), Asian Fusion, Bars, Steakhouses, Restaurants, Vegetarian, Beer Bar, Seafood, American (New), Cocktail Bars, Wine Bars, Nightlife",American,Yard House
pa-C-Vsk9ntuXBGjTr0tBQ,"Breakfast & Brunch, Food, Restaurants, Bakeries",Breakfast N Brunch,P.croissant
pAvGcgYhnU1RjnV-xy5SmQ,"Bagels, Restaurants, Food, Breakfast & Brunch, Delis",Breakfast N Brunch,Einstein Bros Bagels
PBEUEK39haiJhQzuW4tnYQ,"Nightlife, Italian, American (New), Restaurants, Wine Bars, Bars",American,Quiessence At The Farm
pBwOqgpkaDmFUDYX8cbnNQ,"Mexican, Restaurants, Sandwiches, Tacos",Mexican,Tortas El Guero
pbZ2N1b7qxmzEWXtyZrk0Q,"Delis, Sandwiches, Restaurants",Sandwiches,Port of Subs
pCaQATG8E0Fw8RGHLU33Uw,"Restaurants, Burgers, Coffee & Tea, Fast Food, Food",Burgers,McDonald's
PcEh92PK4vmbcDpPcGrsWw,"Food Delivery Services, Sandwiches, Restaurants, Pizza, Food, Chicken Wings",Sandwiches,Domino's Pizza
pCWg4B0R5gauQR4SJ9VDmw,"Pizza, Food, Desserts, Italian, Restaurants, Sandwiches",Sandwiches,Stumpy's Pizza & Subs
pd0v6sOqpLhFJ7mkpIaixw,"Restaurants, Sandwiches, Gluten-Free, Vegetarian, Vegan",Sandwiches,Ike's Love & Sandwiches
PDAVTbXvP9yDlID8lk6L8A,"Restaurants, Delis, Sandwiches, Fast Food",Sandwiches,Jersey Mike's Subs
pdr6U7qSa9jIivVy_glF-w,"Food, Buffets, Ice Cream & Frozen Yogurt, Restaurants, Chinese",Chinese,China Town Buffet
pdy6EAcJvZks1hKogxOj6Q,"Chinese, Restaurants",Chinese,New Asian Kitchen
pEKjzT2jcUhAplOg0Ahyyg,"Bagels, Sandwiches, Food, Breakfast & Brunch, Bakeries, Restaurants",Sandwiches,Bagel Gourmet
PEulzjDwcSL_ujv5mRbc4w,"Restaurants, Chinese",Chinese,New York Wok
PF6IipxqHx0i2cFBAraXPw,"Mexican, Restaurants",Mexican,Cafe Rio
PFjw4FudvsC5PgbmBx3PFg,"Japanese, Restaurants",Japanese,Samurai Sam's
PfSW2cTJyx2-q6T39sevow,"Lounges, American (New), Bars, Cocktail Bars, Nightlife, Restaurants",American,Linger Longer Lounge
Pg1QSXTtgSYFTdWzK72Wkw,"Restaurants, Breakfast & Brunch, Sandwiches",Sandwiches,Zookz Sandwiches
pgpnvPd3mWxI0O9WYUeLnA,"Food, Delis, Restaurants, Breakfast & Brunch, Bagels",Breakfast N Brunch,Hot Bagels & Deli
pHd7QUYFmIt4E4irprwbuw,"Wraps, Restaurants, Salad, Sandwiches, Vegetarian, Juice Bars & Smoothies, Food",Sandwiches,MAD Greens - Phoenix
PhMfnMldVKXo7HqHw6DSrg,"Coffee & Tea, Juice Bars & Smoothies, Taiwanese, Bubble Tea, Restaurants, Food",Coffee N Tea,DaYung's Tea
pHPEA7D2FsffRkvIRk8DWQ,"Restaurants, American (Traditional), Bars, Nightlife, Karaoke, Chicken Wings",American,Marc's Sports Grill & Nightlife
pHpU8lnnxMuPWRHOysuMIQ,"Wine Bars, Beer, Wine & Spirits, Restaurants, Mediterranean, Nightlife, Gluten-Free, Bars, Food, American (New), Breakfast & Brunch, Gastropubs, Burgers",Mediterranean,Salut Kitchen Bar
PHUcMHrbDKAmKxsqT2cewg,"Restaurants, Diners",Diner,Alexi's Family Restaurant
piHJq_NDrOh5SYk3AyQVOg,"Restaurants, Japanese, Breakfast & Brunch, Cafes, American (New), Ramen",Cafes,Chestnut Fine Foods & Provisions
Pj9DDbTmjBEKXezLb0qmTw,"Malaysian, Chinese, Restaurants",Chinese,Bp Street Cafe
pjpUOlJLlkIxBZ5BquA2PA,"Restaurants, Pizza, Sandwiches, Italian",Sandwiches,Pomo Pizzeria - Phoenix
PJVjfGtVc71M0XlUr83teQ,"Fast Food, Salad, Restaurants, Italian, Pizza",Italian,My Pie Pizza
PK_yJS579FjaNiCkGGa6iA,"Juice Bars & Smoothies, Food, Salad, Restaurants, Vegetarian, Wraps, Live/Raw Food, Sandwiches",Sandwiches,MAD Greens - Tempe
PlTdQdCWu2_hjbSuenB3pg,"Vietnamese, Restaurants",Vietnamese,PHO 43
plWuv4gda7m0KlqCNhrb4w,"Restaurants, Nightlife, American (New), Gastropubs, Bars",American,Angels Trumpet Ale House
PLYZZUw1UyD4UV8eBJqsYw,"Restaurants, Sushi Bars",Japanese,Seido Sushi
Pm6LSrQySKyLS5b_a6CGSA,"Salad, Delis, Breakfast & Brunch, Breweries, Caterers, American (Traditional), Event Planning & Services, Food, Sandwiches, Restaurants",Sandwiches,Panini Bread & Grill
PmQqj0wAnraXPuPSZCzEZQ,"Mexican, Restaurants",Mexican,Barrio Avion
PmROyaqye5gch5av2oSveA,"Salad, Pizza, Restaurants, Gluten-Free",Italian,Fired Pie
pnh86QLP4XpUiSkYRMkR-w,"Restaurants, Food, Breakfast & Brunch, Bakeries, Cupcakes",Breakfast N Brunch,My Goodness Cakes
PnHSLvW8W6kHaHyzq1cacg,"Chicken Wings, Pizza, Restaurants, Cheesesteaks, Fish & Chips",Italian,A1 Pizza & Wings
PnLnEHM89cwJwS8MPVI2wQ,"American (Traditional), Nightlife, Sports Bars, Food, Bars, Restaurants, Beer, Wine & Spirits, Karaoke",Sports Bar,Cheers Tavern
Po2JOQBfoFwlOAYDpo5oGA,"Street Vendors, Event Planning & Services, Food Trucks, Seafood, Cajun/Creole, American (New), Food, Caterers, Chicken Wings, Restaurants",American,Buzznbeez Food Truck
pODquGPiGwP4-RoY7f4xtA,"Sandwiches, Restaurants, Pizza, Chicken Wings",Sandwiches,Palermos Pizza
POO5_d0RwzjJVhIpN-oulg,"Sushi Bars, Restaurants, Japanese",Japanese,Kobe Teppan & Sushi
poOnGeQlHEnWRAH9t_0KMg,"Restaurants, Pizza",Italian,NYPD Pizza
poSV39UqEg-gpESXafS9-g,"Restaurants, Seafood, Cajun/Creole, American (New), Barbeque",American,Angry Crab Shack & BBQ
pOtdsa2yiFeNs4VdoAGGqA,"Restaurants, Fast Food, Burgers, American (New)",American,Five Guys
poX-2lODvtmkR6pve8FXFA,"Fast Food, Burgers, Food, American (Traditional), Ice Cream & Frozen Yogurt, Restaurants",American,Culver's
PP9ZfC_JUufbrPRPHD7FJQ,"Restaurants, Food, Burgers, Fast Food, Coffee & Tea",Burgers,McDonald's
PpN4wDnmMxA2vQoSyj1yKw,"Food, Mediterranean, Cafes, Gluten-Free, Breakfast & Brunch, Juice Bars & Smoothies, Sandwiches, Greek, Restaurants",Mediterranean,Bowl of Greens Fine Salads
pPNcs_59jNiQSs0Yq13bGw,"American (Traditional), Restaurants",American,Friday's Front Row Sports Grill
PpQiDoJ2hexScJE_GgCu4g,"Fast Food, Fish & Chips, Seafood, Restaurants",Seafood,Long John Silver's
PpreEj90GJUDm7LHI6kPOA,"Mexican, Fast Food, Restaurants",Mexican,El Pollo Loco
ppwYJPfE0tpSJA9X8l54cQ,"Restaurants, Italian, Pizza",Italian,Manhattan Pizza
PQicuLOZ3uNJKn4PtayjlQ,"Burgers, Restaurants, Fast Food, Beer Bar, Nightlife, Hot Dogs, Bars",Burgers,Shake Shack
PQWE8a6Opjiuzt7DaX2R6Q,"Mexican, Restaurants",Mexican,Blue Agave Mexican Cantina
PRbIMseOwPCCRv5C4SfTDQ,"Restaurants, Smokehouse, Southern, Food, Barbeque",Barbeque,Lucille's Smokehouse Bar-B-Que
prh-RlduJU3z3ynA5lU3Wg,"Restaurants, Cafes, Food, Breakfast & Brunch, Juice Bars & Smoothies, American (New), Salad",Cafes,Original ChopShop
prrnJEMpCh1cSxrQJBYy7g,"Buffets, Restaurants, Sushi Bars, Chinese",Chinese,Hibachi City Buffet
ps5YBzrOXVWwtZdj29_KzA,"Restaurants, Pizza, Burgers, Bars, Sandwiches, Nightlife, Salad",Sandwiches,Gus's New York Pizza & Bar
pShTQXGREXpq5RgvYGcFww,"Restaurants, Comfort Food, American (Traditional), Barbeque, Fast Food",American,Boston Market
pSQFynH1VxkfSmehRXlZWw,"Sandwiches, Restaurants, Pizza, Salad, Tapas/Small Plates, Italian",Sandwiches,Pizzeria Bianco
PSY6Fpn6QRC-yWcz0Jnm1w,"Food, Hawaiian, Poke, Seafood, Restaurants",Seafood,Ahipoki
PT0H9XD1-CX5i_kRYvN7yQ,"Fast Food, Coffee & Tea, Food, Restaurants, Burgers",Burgers,McDonald's
pt7p4klGicvPZe04mhhVGQ,"Italian, Pizza, Restaurants, Chicken Wings, Sandwiches",Sandwiches,Lucky's Pizza
pTCyou_1EKkm1MUeejFLag,"Coffee Roasteries, Coffee & Tea, Cafes, Restaurants, Food",Cafes,Royal Coffee Bar and Roasting
ptUbbnxWgfgO9-0dFDnWmA,"Restaurants, Burgers, Fast Food",Burgers,Burger King
ptWNY_h088kmKhsL-gaOEg,"Restaurants, Salad, Fast Food, Pizza",Italian,Blaze Fast Fire'd Pizza
pTZ4u-sEQr-yHq2Cl4EMEw,"Nightlife, American (Traditional), Bars, Breakfast & Brunch, Tapas/Small Plates, Mediterranean, American (New), Lounges, Cocktail Bars, Restaurants",Mediterranean,T Cook's
pu7maVMRHbIUv2x3B_xMHQ,"American (New), Breakfast & Brunch, Sandwiches, Nightlife, Burgers, Bars, Restaurants, American (Traditional), Salad",Sandwiches,Rico's American Grill
puQ2WGO0L2KvKqNQCJYZRw,"Vegetarian, Soup, Vegan, Noodles, American (Traditional), Asian Fusion, Restaurants",American,Loving Hut Tempe
pV0eHAVd-guPjogXLnJ_Sg,"Ice Cream & Frozen Yogurt, Restaurants, Gluten-Free, Juice Bars & Smoothies, Food, Acai Bowls",Juice Bars,Nekter Juice Bar
pVcaSUJ0IcHvwKwETawT5A,"Burgers, Restaurants",Burgers,Premium Burger
pvpS3RkO8Qsl759-Xz7YZg,"Steakhouses, Restaurants",Steakhouses,Outback Steakhouse
PvufhE6-sy2pCTQu9yvjiw,"Desserts, Seafood, Restaurants, Pakistani, Indian, Food, Vegetarian, Halal",Indian,Daawat Indian Cuisine
pWAMkYw-bE5hcVaMGvr2Xg,"Fast Food, Chicken Shop, Chicken Wings, Breakfast & Brunch, Restaurants",Breakfast N Brunch,Church's Chicken
px5RbIZm3rxRzi-g2f83KQ,"Burgers, Fast Food, Restaurants",Burgers,Burger King
PxTKXsdYqoFHWAG2amz0XQ,"Restaurants, Italian, Vegetarian, American (New), Pizza",American,Nook Kitchen
pxv5jBUOgsg6Rf6Z88e4mg,"Restaurants, Nightlife, American (New), Pizza, Burgers, Pubs, Wine Bars, Beer Gardens, Gastropubs, Bars",American,The Attic Ale House
PXVNlCbNocp-EJ-RJRQoIw,"Fast Food, Restaurants, Burgers",Burgers,In-N-Out Burger
PZv-i2kxrueX1uK2qaM5tw,"Japanese, Restaurants, Fast Food",Japanese,Yoshi's
q-3Q3t3RS4qiW51fDIEvyQ,"Chinese, Buffets, Restaurants",Chinese,New China Super Buffet
Q_jyWN0oQPaAWO5PYC-8PA,"Seafood, American (Traditional), Steakhouses, Buffets, Restaurants, Salad",American,Sizzler
Q08j1Ywri0YUHo-qLKi80g,"Breakfast & Brunch, Restaurants, Burgers, Mexican",Mexican,Burger Shoppe
Q0y1SHlhG4mzUWWDIW7NFg,"Restaurants, Nightlife, Pizza, Bars, Sports Bars, Italian",Sports Bar,Palermo's Pizza & Wings
q2PUogtjncgsNn-pLzw5HQ,"Food, Burgers, Fast Food, Coffee & Tea, Restaurants",Burgers,McDonald's
q3SkoaIMOt0NrRDfzVnC0Q,"Sandwiches, Restaurants, Burgers, Salad",Sandwiches,The Habit Burger Grill
q4eeqVYRrO--vFFr3pBuNw,"Restaurants, Tex-Mex, Fast Food, Mexican",Mexican,Taco Bell
Q4FQs4EUKH7iPGAAgSeWQw,"Restaurants, Food, American (Traditional), Bakeries",American,Coco's Bakery Restaurant
q4U-WZ4A1I_vmDIp9Uq-9w,"Restaurants, Pizza, Italian",Italian,Barros Pizza
Q6F59ID2Js8Sop2vRcVz-w,"Restaurants, Vegetarian, Soup, Salad, Buffets",Vegetarian,Sweet Tomatoes
q6igRYs2UTO-4nTwlttrAQ,"Restaurants, Mexican",Mexican,Pancheros Mexican Grill
Q7bAF6MrZ8wWfLsxaPl2Yw,"Mexican, Restaurants",Mexican,Ta'Carbon
Q7Wwjcwq5ux8EbLb8-X6iQ,"Restaurants, Pizza, Sandwiches, Italian",Sandwiches,Brother's Pizza
Q8GBjqGjamI3b2ZaPQNa_Q,"Mediterranean, Greek, Restaurants, Vegetarian",Greek,Pita Kitchen - Arrowhead
Q9is4jcGh5FT_1sAKilu6g,"Vegan, Specialty Food, Gluten-Free, Breakfast & Brunch, Food, Bakeries, Restaurants, Cafes",Cafes,Jewel's Bakery and Cafe
Q9zcPQit3OMWoNRLLK7MQg,"Caterers, Fast Food, Restaurants, Event Planning & Services",Fast Food,Chick-fil-A
qB15WElGAlI_eGWjn0kT2w,"Mexican, Fast Food, Restaurants, Tex-Mex",Mexican,Taco Bell
